"courseID","course_title","id","value","name","full_name","semester","document","school","instructor","section","keyword","goal","color","course_desc","text","department","N.Sections","year","course_level","total_enrolled","all_semesters","all_keywords","all_goals","sustainability_classification","freq"
"ARCG-305","Virtual and Digital Culture, Heritage and Archaeology",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","SP23",2270,"Dana and David Dornsife College of Letters, Arts and Sciences","Dodd, Lynn, Swartz",59985,"cultural",10,"#DD1367","Virtual and Digital Culture, Heritage and Archaeology  - In-depth exploration of 3D digital, immersive, virtual or extended reality visualizations of cultural heritage, archaeology, historical sites and artifacts, including their legal and ethical dimensions.","virtual and digital culture  heritage and archaeology    in depth exploration of 3d digital  immersive  virtual or extended reality visualizations of cultural heritage  archaeology  historical sites and artifacts  including their legal and ethical dimensions ","ARCG",1,"AY23","undergrad upper division",0,"SP21, SP23","heritage,legal,cultural","10,11,16","SDG-Related",1
"ARCH-213B","Building Structures and Seismic Design",35,"F","Quantitative Reasoning","F - Quantitative Reasoning","SP23",2353,"School of Architecture","",11244,"seismic",11,"#FD9D24","Building Structures and Seismic Design - Investigation and design of structure systems : their resistance toseismic and wind forces and integration with architectural design for synergy of form and structure. ","building structures and seismic design   investigation and design of structure systems   their resistance toseismic and wind forces and integration with architectural design for synergy of form and structure  ","ARCH",4,"AY23","undergrad lower division",2,"SP21, SP22, F22, SP23","seismic,building structures,architectural","11","SDG-Related",2
"ARCH-213B","Building Structures and Seismic Design",35,"F","Quantitative Reasoning","F - Quantitative Reasoning","SP23",2353,"School of Architecture","",11244,"architectural",11,"#FD9D24","Building Structures and Seismic Design - Investigation and design of structure systems : their resistance toseismic and wind forces and integration with architectural design for synergy of form and structure. ","building structures and seismic design   investigation and design of structure systems   their resistance toseismic and wind forces and integration with architectural design for synergy of form and structure  ","ARCH",4,"AY23","undergrad lower division",2,"SP21, SP22, F22, SP23","seismic,building structures,architectural","11","SDG-Related",1
"ARCH-213B","Building Structures and Seismic Design",35,"F","Quantitative Reasoning","F - Quantitative Reasoning","SP23",2353,"School of Architecture","",11244,"building structures",11,"#FD9D24","Building Structures and Seismic Design - Investigation and design of structure systems : their resistance toseismic and wind forces and integration with architectural design for synergy of form and structure. ","building structures and seismic design   investigation and design of structure systems   their resistance toseismic and wind forces and integration with architectural design for synergy of form and structure  ","ARCH",4,"AY23","undergrad lower division",2,"SP21, SP22, F22, SP23","seismic,building structures,architectural","11","SDG-Related",1
"ARCH-214A","World History of Architecture",30,"A","The Arts","A - The Arts","SP23",2357,"School of Architecture","",11256,"architectural",11,"#FD9D24","World History of Architecture  - A world-wide perspective of architectural history as a product of social, cultural, religious, and political dimensions, a: 4500 BCE to 1500 CE.","world history of architecture    a world wide perspective of architectural history as a product of social  cultural  religious  and political dimensions  a  4500 bce to 1500 ce ","ARCH",1,"AY23","undergrad lower division",1,"SP21, SP22, SP23","political,architecture,cultural,architectural","10,11,16","SDG-Related",1
"ARCH-214A","World History of Architecture",30,"A","The Arts","A - The Arts","SP23",2357,"School of Architecture","",11256,"cultural",10,"#DD1367","World History of Architecture  - A world-wide perspective of architectural history as a product of social, cultural, religious, and political dimensions, a: 4500 BCE to 1500 CE.","world history of architecture    a world wide perspective of architectural history as a product of social  cultural  religious  and political dimensions  a  4500 bce to 1500 ce ","ARCH",1,"AY23","undergrad lower division",1,"SP21, SP22, SP23","political,architecture,cultural,architectural","10,11,16","SDG-Related",1
"ARCH-214A","World History of Architecture",30,"A","The Arts","A - The Arts","SP23",2357,"School of Architecture","",11256,"architecture",11,"#FD9D24","World History of Architecture  - A world-wide perspective of architectural history as a product of social, cultural, religious, and political dimensions, a: 4500 BCE to 1500 CE.","world history of architecture    a world wide perspective of architectural history as a product of social  cultural  religious  and political dimensions  a  4500 bce to 1500 ce ","ARCH",1,"AY23","undergrad lower division",1,"SP21, SP22, SP23","political,architecture,cultural,architectural","10,11,16","SDG-Related",1
"ARCH-214A","World History of Architecture",30,"A","The Arts","A - The Arts","SP23",2357,"School of Architecture","",11256,"political",16,"#00689D","World History of Architecture  - A world-wide perspective of architectural history as a product of social, cultural, religious, and political dimensions, a: 4500 BCE to 1500 CE.","world history of architecture    a world wide perspective of architectural history as a product of social  cultural  religious  and political dimensions  a  4500 bce to 1500 ce ","ARCH",1,"AY23","undergrad lower division",1,"SP21, SP22, SP23","political,architecture,cultural,architectural","10,11,16","SDG-Related",1
"ART-141","Creating and Understanding Visuals",30,"A","The Arts","A - The Arts","F23",3167,"Roski School of Art and Design","",33426,NA,NA,NA,"Creating and Understanding Visuals - Lecture-studio course on the theory and history behind contemporary art, design, and visual communication; students also create work, informed by ideas from the lecture.","creating and understanding visuals   lecture studio course on the theory and history behind contemporary art  design  and visual communication  students also create work  informed by ideas from the lecture ","ART",2,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23",NA,"","Not Related",NA
"ASTR-100","The Universe",22,"Category III","Scientific Inquiry","Category III - Scientific Inquiry","F23",3826,"Dana and David Dornsife College of Letters, Arts and Sciences","Peroomian, Vahe",50810,NA,NA,NA,"The Universe - Survey of the universe: planets, satellites, comets, stars, nebulae, galaxies. Practical component includes planetary observations and dark-sky field trip. Not available for major credit.","the universe   survey of the universe  planets  satellites  comets  stars  nebulae  galaxies  practical component includes planetary observations and dark sky field trip  not available for major credit ","ASTR",28,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, SU23, F23",NA,"","Not Related",NA
"ASTR-100","The Universe",34,"E","Physical Sciences","E - Physical Sciences","F23",3826,"Dana and David Dornsife College of Letters, Arts and Sciences","Peroomian, Vahe",50810,NA,NA,NA,"The Universe - Survey of the universe: planets, satellites, comets, stars, nebulae, galaxies. Practical component includes planetary observations and dark-sky field trip. Not available for major credit.","the universe   survey of the universe  planets  satellites  comets  stars  nebulae  galaxies  practical component includes planetary observations and dark sky field trip  not available for major credit ","ASTR",28,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, SU23, F23",NA,"","Not Related",NA
"ASTR-200","Life in the Universe",34,"E","Physical Sciences","E - Physical Sciences","F23",3841,"Dana and David Dornsife College of Letters, Arts and Sciences","Peroomian, Vahe",50830,"solar",7,"#FCC30B","Life in the Universe - Survey of the prospects for life in our solar system and beyond, based on the evolution of life on Earth.","life in the universe   survey of the prospects for life in our solar system and beyond  based on the evolution of life on earth ","ASTR",9,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, SU23, F23","solar","7","SDG-Related",1
"BISC-102","Humans and Their Environment",33,"D","Life Sciences","D - Life Sciences","F23",4263,"Dana and David Dornsife College of Letters, Arts and Sciences","Kenkel, Carly, Danielle",13000,"agriculture",2,"#DDA63A","Humans and Their Environment - An examination of the physical and biological laws that influence agriculture, pollution, population dynamics (including humans), climate, biodiversity and ecosystem structure and function. Not available for major credit.","humans and their environment   an examination of the physical and biological domains that influence agriculture  pollution  population dynamics  including humans   climate  biodiversity and ecosystem structure and function  not available for major credit ","BISC",10,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","agriculture,biodiversity,ecosystem","2,14,15","Sustainability-Focused",1
"BISC-102","Humans and Their Environment",33,"D","Life Sciences","D - Life Sciences","F23",4263,"Dana and David Dornsife College of Letters, Arts and Sciences","Kenkel, Carly, Danielle",13000,"biodiversity",14,"#0A97D9","Humans and Their Environment - An examination of the physical and biological laws that influence agriculture, pollution, population dynamics (including humans), climate, biodiversity and ecosystem structure and function. Not available for major credit.","humans and their environment   an examination of the physical and biological domains that influence agriculture  pollution  population dynamics  including humans   climate  biodiversity and ecosystem structure and function  not available for major credit ","BISC",10,"AY24","undergrad lower division",0,"F20, SP21, F21, SP22, F22, SP23, F23","agriculture,biodiversity,ecosystem","2,14,15","Sustainability-Focused",1
